row_key,chm_m,topo_elevation,topo_slope,topo_aspect_cos,topo_aspect_sin,topo_tpi,dist_years_since
65,25.468809375056416,626.4818725585938,15.760381698608398,-0.7525875349460259,0.6442350764064488,-5.592597961425781,42.28282974053119
66,30.688322066248677,628.5045166015625,12.834207534790039,0.8636706532763122,0.3951980425910204,-12.761079788208008,73.91445215569998
67,32.939069924619396,394.5964660644531,21.790454864501953,-0.6929795114082575,-0.6464045836310477,61.56352615356445,100.0
68,31.29758951316581,445.4758605957031,11.317567825317383,-0.6565592517207527,-0.6826143752111196,16.44353485107422,100.0
69,31.113596928973035,290.57318115234375,22.918643951416016,0.47740765855695183,0.7995748545232764,-31.403804779052734,100.0
70,31.998832896318063,420.4639892578125,9.94237995147705,0.39517364935438265,0.8302437639569943,6.796510696411133,19.953970333530584
71,29.821903438862964,419.6967468261719,15.441718101501465,-0.9406472577955705,-0.2845556241432324,29.767772674560547,0.0
72,32.415506150674496,458.97064208984375,12.997032165527344,0.5046776999290271,-0.7816386857706376,40.32649612426758,0.0
73,30.858922103046847,400.7790832519531,22.31003189086914,0.10122440885258192,0.9566524920531669,21.67314338684082,100.0
74,32.29274286394193,497.1976318359375,19.1978759765625,-0.9860883266566322,0.02361852216142306,-3.16878342628479,100.0
75,29.77973242083838,397.9435119628906,28.717836380004883,-0.29335017063076785,-0.950221821058911,12.428109169006348,100.0
76,31.767103857541425,441.4994201660156,6.463235378265381,-0.6343486800640283,-0.40618488922730267,54.134521484375,100.0
77,31.64930176063296,320.315185546875,25.254173278808594,0.9495057964148725,-0.29138396639968905,-24.067148208618164,100.0
78,30.507098065182397,350.1708679199219,17.930171966552734,-0.6450975100841286,0.7532512740370612,-32.2006721496582,100.0
79,32.381229988736685,432.8311462402344,16.372406005859375,0.9663121711680486,-0.11259274482706438,58.18415451049805,100.0
80,33.096557612297495,386.10589599609375,28.426616668701172,0.3904011250736947,0.8815025571465342,32.64447021484375,100.0
81,26.83243051103727,407.69085693359375,23.64533805847168,-0.5959723452644945,-0.7815586526728326,13.673049926757812,4.069534526656331
82,30.9218186505023,411.74420166015625,21.2448787689209,-0.9936426581376607,0.033661011949472075,26.182174682617188,100.0
83,32.13642258365336,405.5762023925781,18.431081771850586,-0.06506866285906918,-0.961585601604556,-35.518802642822266,100.0
84,31.764917843436386,549.0172729492188,24.924657821655273,0.9873520619236683,-0.09209072010101044,29.07659149169922,100.0
85,33.63732324891977,719.4332275390625,8.413942337036133,-0.37886990530963927,-0.3967736687486726,43.1183967590332,100.0
86,30.001225083061232,359.5019226074219,21.26011085510254,-0.9705847120528329,-0.21501708080670634,35.19337463378906,50.01812060004764
87,31.18620662389279,265.7442626953125,24.636890411376953,-0.4096790667828449,0.8949971228130404,-44.865108489990234,100.0
88,32.042427636279236,233.1664276123047,22.055618286132812,-0.8448058322570864,0.4503781698925564,-69.74175262451172,100.0
89,29.155856499515203,309.21685791015625,25.080827713012695,-0.9187334791836335,0.3283978978450699,-58.444332122802734,99.94350319709173
90,34.9407634703501,391.8434143066406,23.173595428466797,0.39051258559821084,-0.9137745543073648,-9.031254768371582,100.0
91,32.03983057979701,365.7289733886719,24.20318031311035,-0.18151864994774436,0.9408654617318619,4.694472312927246,100.0
92,31.62162701173738,364.1065368652344,31.844791412353516,0.134786925382294,0.9886810035539161,-5.655912399291992,100.0
93,32.143092721123224,346.66998291015625,20.730350494384766,-0.8244889974624898,-0.5440939400294361,-24.17519760131836,100.0
94,30.41967531372123,431.7345886230469,34.536216735839844,-0.6910076430298286,0.716758977144634,47.89638900756836,100.0
95,30.59862174423322,314.2297668457031,25.912675857543945,-0.9974885911645456,-0.023700685949770012,6.866391181945801,100.0
96,31.116163124304347,472.8586730957031,23.048969268798828,0.9463400208152982,-0.2501997900732116,2.803645133972168,100.0
97,30.075702448767526,472.1761779785156,26.508464813232422,-0.8296940740637353,0.5432350514866738,2.2477033138275146,100.0
98,30.45688927839294,450.501708984375,29.799571990966797,-0.23314690243752675,0.9697384277738815,19.842119216918945,100.0
99,30.08335411583519,277.83953857421875,23.48764991760254,-0.2706023596636649,0.9282764664944827,-53.33164596557617,97.66919338348141
100,30.210368331265418,431.19842529296875,34.58690643310547,-0.5099533148385255,0.857904362498204,-20.927698135375977,100.0
101,31.852947465911967,484.84967041015625,21.970077514648438,-0.31731992784796836,-0.8277124554839748,17.133329391479492,100.0
102,31.185082831648486,519.2637329101562,12.543721199035645,-0.8208287457388419,0.4835041280103003,44.34071350097656,100.0
