row_key,hh_point,hv_point,hh_gauss,hv_gauss,hh_boxcar,hv_boxcar
2297,-4.86037693542292,-10.9154789383106,-6.881503575494973,-11.2999624105024,-6.88039416295034,-11.782310385421532
2298,-8.852003377335024,-9.600652601829921,-7.9261078531522395,-11.503214298263114,-7.705840993613093,-11.97355234275581
2299,-5.675435052407053,-17.22160788676547,-5.850819730640549,-13.058200028963963,-6.275387970024989,-12.44902344363958
2300,-6.640763909360118,-13.200830411503304,-6.2024955769203824,-11.57617390684515,-6.319368996447366,-11.00236049175325
2301,-4.491695258315076,-11.261505837103599,-5.2379105389769745,-11.306127085431376,-5.4419823291343405,-11.132214011301697
2302,-6.615704002352317,-10.655798108851315,-6.5636926934953,-11.248349689133718,-6.490118125268038,-11.921612816414845
2303,-9.286956317689516,-12.185904333784748,-8.298003260624993,-12.772409042700964,-7.781991132466868,-12.836627922031914
2304,-6.010383255120274,-13.042065141735591,-7.366284344465583,-13.282273340052411,-7.895648865546726,-13.083349130809282
2305,-7.711993540872243,-9.396917165312544,-6.949980651426412,-11.114094506841832,-6.983141952351054,-11.636281534319425
2306,-6.839834001791999,-10.95011862385438,-6.735556503523607,-11.069800342394293,-6.701928270091235,-10.905045643504439
2307,-8.693306324153738,-11.62658043980207,-7.0499133676522865,-12.955475897860179,-6.688585087705893,-13.111156014498972
2308,-7.214027776811179,-12.396006035938356,-6.723334845533205,-12.495828118939912,-6.612567527515133,-12.37008497366203
2309,-6.856066785781053,-11.675965622901742,-6.509750443833574,-11.059994937453531,-6.748953516652831,-11.129791244458566
2310,-5.930903172638665,-11.85707715363273,-6.038602337327765,-10.308004579439734,-5.780990094692476,-10.401091774086511
2311,-6.993908448876027,-13.097442375141327,-8.215921819488257,-14.246289477667089,-9.132032594761942,-15.148065922123775
2312,-7.3778232854106705,-12.506885752844454,-6.859360207657394,-11.556140179354522,-7.109359629162113,-11.485280395216654
2313,-4.857149379937198,-6.469433873186972,-5.625992887516344,-8.555431552188708,-6.038038287759451,-9.90898377285776
2314,-8.713404805095337,-14.04134268815639,-7.642829907389353,-12.586529960100254,-7.694388113492419,-12.517998802450562
2315,-3.7991508854631633,-13.251575772810511,-4.752920592889741,-11.218542802587605,-5.421064948165024,-10.977796040334301
2316,-5.870255742627393,-10.132920760462738,-6.915731195155103,-11.474067071984734,-7.114541427464378,-11.92269136481444
2317,-5.924819338504619,-10.09548576929167,-6.152116543751951,-10.257088820049823,-6.562689175278165,-10.349231407743723
2318,-8.638274104338166,-14.06615067256945,-7.515054696465663,-12.953346630536714,-6.930201284788159,-12.618206066234032
2319,-13.457574905606748,-24.061134586043487,-13.620748839984739,-21.87182050756887,-13.816196394654323,-20.926844442141046
2320,-6.260865258808991,-10.855189923365145,-6.047108431230255,-11.547206550094492,-6.308038430368368,-11.815704668730538
2321,-6.533124183587034,-11.961246092703249,-6.373782897756151,-12.577929262167652,-6.238933686262557,-12.839046177389788
2322,-3.801055685830022,-8.05176384227154,-4.8483975399462045,-10.367832528692762,-5.846414086792811,-11.104529744997874
2323,-6.9458934585129555,-11.75414271087051,-7.891240895239334,-13.691823354206155,-8.023324543136003,-14.260981031876353
2324,-6.769840401093461,-16.266803530911602,-7.49258610726277,-14.360168154082816,-8.327474635476003,-13.952642615639665
2325,-9.615522521383895,-11.090075563488512,-8.003397172891903,-12.665496242696406,-7.389552278523369,-13.282228560880203
2326,-6.135344438039809,-10.09941870557715,-6.801078958994996,-12.163023398610973,-7.105256216832356,-12.565336277236664
2327,-5.531262735559267,-12.04450589224355,-6.547339412239433,-11.296003830164722,-7.132223443888581,-11.427852402824403
2328,-6.655305391490032,-11.214415575280654,-6.087172288539636,-10.981014873175335,-6.107470602123442,-10.726915901301657
2329,-4.777913643919277,-8.63328842182986,-4.686122887864518,-8.676888758086145,-4.737474801613538,-8.925269075279784
2330,-7.082399653118486,-11.185391884146199,-7.161213965263937,-11.459331466196154,-7.062046241073383,-11.706502024160784
2331,-6.660599244854012,-11.910216799923617,-7.297576603293962,-11.298074696787118,-6.927800968002872,-10.882394093316917
2332,-8.84689352937626,-11.068058087470803,-7.747381080558275,-10.90183372861885,-7.2530129840601525,-10.910769990335769
2333,-6.6911016751130035,-10.90468230592225,-6.026803809971466,-10.884302694969508,-5.784980527169493,-10.992527574874568
2334,-6.075732722412255,-14.825027876315119,-6.367500211411165,-14.091735334419694,-6.6035984765552245,-13.766793975834966
2335,-6.7337188210833006,-10.21027021462828,-6.550543395368448,-11.23680128814382,-6.372124625376277,-12.027974908145568
2336,-7.1437645750370535,-13.399861140856984,-7.2925221961965745,-12.335637440160474,-7.4944556069260475,-12.17948525546343
2337,-10.200315039168231,-14.723949664612974,-9.758852564161499,-14.537150519503616,-9.22595423165249,-14.625415021020945
2338,-9.897231303772358,-17.11508567723763,-9.380187204552065,-16.461319718835437,-9.434583287310796,-16.83828632035188
2339,-11.732751810267857,-16.634558395767456,-10.383168791708066,-15.101200415958205,-9.477731159013251,-13.852776494049387
2340,-8.312005149588657,-11.463962083421748,-8.193477046144162,-13.301032240187274,-8.303279719442816,-14.21814329700807
2341,-6.918575022286774,-12.978814755644962,-6.696501326088255,-11.828973202376162,-6.530335208287824,-11.51237330228448
2342,-4.806740296919628,-7.04080712525608,-5.481027424204076,-8.70819767633779,-6.203504458113803,-9.386619123884135
2343,-5.560372923132618,-13.047587004374236,-5.734498510778842,-11.25638892128463,-5.911764268477214,-10.952022064748256
2344,-9.46247136053725,-10.126999235653415,-6.437072027511828,-10.089045985539757,-5.185268340678082,-10.066854903840193
2345,-7.6717430577520105,-11.40204260793793,-6.535323203178622,-10.664620758382467,-6.552854395396418,-11.113800316916075
2346,-6.970553729570582,-11.11214899249147,-7.345930362792377,-11.268411474323509,-7.352059859813338,-11.26965707231437
2347,-5.813630698057679,-11.2952987326845,-6.680170661380146,-11.575442590748711,-7.035692297022595,-11.69173065040444
2348,-5.733542797590886,-10.91115867478554,-6.241433188277132,-11.893255702287588,-7.087749216235496,-12.659295253733802
2349,-7.864236024637648,-12.80251429990561,-7.261532403037092,-12.678819593196835,-7.104914864493407,-12.511732633577749
2350,-6.899503111403902,-10.898210762368393,-6.964752579985799,-11.368449823167824,-7.382049167752949,-11.701061400815274
2351,-6.433247998819908,-11.482393686387084,-7.165391795919626,-11.959720977977991,-7.23770064541048,-11.924822786707724
2352,-8.432924359575424,-12.03712725130309,-7.6846934839383625,-12.052627815059166,-7.057099782210522,-11.775989166372302
2353,-8.079777844961484,-14.554770983727948,-7.838827666305909,-12.96066101307696,-7.967611827212853,-12.54456804278353
2354,-7.04080712525608,-13.097442375141327,-7.793506188910726,-13.31150312186163,-7.973279338601911,-13.79319069239723
2355,-8.836682842889203,-13.509847217660479,-7.261576867693624,-12.774603385879741,-6.83029752436707,-12.695746625676392
2356,-5.329042414639119,-12.905147274566247,-5.73652302656039,-12.18544332480377,-6.322237796910215,-12.194073284286596
2357,-5.236410121633497,-9.473445322373593,-5.666300339647583,-11.035386446603829,-5.738003511253789,-11.681742257416028
2358,-6.715048085361602,-14.115980222716814,-7.079563099823763,-13.064929027447848,-7.074385246139118,-12.586400369374742
2359,-4.150909473150449,-12.856380454795186,-5.484714079494151,-12.4856599177638,-5.698876128031388,-11.96310074775346
2360,-8.398896952490006,-10.383309643438992,-6.1506776117574615,-10.363313564017258,-5.378164293118748,-10.210100671036649
2361,-8.460568326342468,-10.60352999085444,-7.38365832227709,-11.629395644305859,-7.171373451646387,-12.032440481114625
2362,-5.875091984198917,-9.941542248641156,-6.602208482786958,-11.40373075470314,-6.489989153547236,-11.88174113779758
2363,-4.736443320190645,-11.699581433094124,-6.089004815456072,-11.485244276293276,-6.547168485789346,-11.316843407380551
2364,-8.249786186530486,-8.972094619721588,-7.366153312305659,-10.969865845847622,-7.309821376865935,-11.354858508288467
2365,-7.994461696920155,-11.949069040886798,-7.264273905508034,-11.933427181990561,-6.981283050582935,-12.06389080202748
2366,-6.10672943519522,-13.518589935699126,-7.353546816721944,-13.966648511651261,-7.286616131340894,-13.816815200119095
2367,-6.206668862351336,-10.725277174762567,-5.931454117340805,-11.824890172347537,-6.203848850653653,-12.509292342181402
2368,-6.715048085361602,-10.833759146053453,-6.422559002740486,-10.983541454609389,-6.265950901683453,-11.137540550537453
2369,-7.765952649171751,-11.489315633602715,-6.600804055419207,-11.231762175553225,-6.011336247472318,-11.14866831831638
2370,-4.376947229534139,-10.716825809816498,-5.536779258728289,-10.903117832410212,-5.995796620695475,-10.929682278040762
2371,-6.298877965597683,-11.383780546781082,-5.967502926005321,-10.968629823852416,-6.0785294793595375,-10.913988134449195
2372,-5.984625461422397,-12.437098434937866,-7.7511074200555585,-12.694132028055765,-7.901412084576758,-12.622964146745506
2373,-2.220447553346162,-8.345693193000145,-3.9567051380216323,-9.622140905809596,-4.728013675296623,-10.230493358763232
2374,-9.286956317689516,-11.53560345771156,-8.125253782913834,-12.526374192141668,-7.499875442102949,-13.01580331768332
2375,-5.136975737402679,-14.216505203130623,-6.543236801884444,-12.786390095287455,-7.310472550240339,-12.623277729697389
2376,-7.218261698239431,-10.956628972420049,-7.548088226732654,-11.954097828060876,-7.39855950865951,-12.387737529994055
2377,-8.46219718516356,-15.671540855480544,-7.611443082393831,-14.236691963276929,-7.028520180317819,-13.712112673819613
2378,-5.389444436023894,-10.941445742816214,-6.75666389679512,-11.320616551901288,-7.357483016819439,-11.265435518622764
2379,-6.110456485086374,-9.88954807493164,-5.650679223095384,-10.549707700403559,-5.861480843921158,-10.742973451243945
2380,-5.668346458729019,-12.116157784699354,-6.920540763336524,-11.46949320113113,-6.4779929820725455,-11.21448383012864
2381,-5.995655164032215,-12.136028287247072,-5.7454403177900915,-10.835764322603255,-5.835760183858896,-10.723868273131261
2382,-9.34627043500464,-13.333960952836662,-8.844361917704818,-14.729299805819233,-8.426431185109786,-14.809058402361865
2383,-9.093869551363952,-11.365556801018016,-6.255898242473992,-11.329326670693964,-5.193826233107288,-11.50375393709838
2384,-5.719276345484502,-13.351104161634694,-5.995154124301756,-13.037685308046909,-6.178890860394641,-12.599167228860045
2385,-6.240659632626915,-11.572812144923205,-6.014821726753593,-11.614284362110357,-6.333420515547476,-11.860804114397375
2386,-10.009408681043624,-15.167185930152243,-9.231766480858779,-15.53655915489579,-8.541072445702522,-14.957826134248545
2387,-7.444216251302649,-10.208278266531465,-6.058644693603569,-10.988910620845784,-5.637293262164651,-11.234423132726784
2388,-6.507071705632953,-10.60352999085444,-6.397462911897596,-11.715203900388353,-6.31573982421808,-12.25414755872527
2389,-6.504470750489077,-10.409769315990943,-6.819641077849485,-10.919078071657262,-6.864245629850727,-10.902088446431582
2390,-8.721792917420899,-9.799775574213385,-6.902295754922085,-10.779656668245021,-6.562223030716647,-11.25541192683523
2391,-6.839834001791999,-10.248204283226002,-7.454731181441386,-11.648910479693102,-7.585477967559881,-12.08270219616333
2392,-4.082753510207652,-9.8416812634009,-5.111559094618192,-10.024060839162868,-5.269292027522566,-10.060672813496508
2393,-8.855411613454123,-13.053112379648397,-8.525619749278448,-13.082812169214645,-8.597126256703783,-13.53559410867419
2394,-6.429379867097978,-11.477782117583203,-7.786697705701047,-12.561864700191666,-7.8918022281773785,-12.891810688523824
2395,-8.096942098461994,-13.011757486554501,-8.028298672303432,-13.923824513529295,-7.691345542574369,-14.153495343397227
2396,-9.358904458523853,-12.380646368561699,-8.32481927710048,-11.144841825368204,-7.7674524031179555,-10.95648801883727
2397,-7.097700287392726,-11.512428711738352,-6.527892584234152,-11.930775417186483,-6.723769498558114,-11.744363331461791
2398,-4.116270774326253,-14.382381070942174,-7.081976139465822,-13.846872966157315,-7.928875649064928,-13.524357682892887
2399,-8.608402845725536,-12.226012409151863,-7.987520414978761,-12.47604778056227,-7.758753231382814,-12.642125780317194
2400,-8.022291199809658,-13.692342971031636,-8.31667443819417,-14.694605617039503,-8.44958344312819,-14.731976329351502
2401,-6.7337188210833006,-13.050349252652595,-5.86586472998748,-12.458718785434243,-5.652954818294649,-11.935449792212797
2402,-5.932120450986687,-11.000156448318037,-6.421226596389652,-11.670398643371056,-6.7880945872418295,-11.782179560576395
2403,-7.903862892911533,-10.645319292719648,-7.213451331847557,-10.458054906240685,-6.4448736999686345,-10.40536305330882
2404,-4.9035260039811135,-10.310454596785377,-5.4040796798388016,-11.771978949883646,-5.768301843875434,-12.485203039234356
2405,-5.376873578488727,-13.836311288594743,-6.336314696884011,-12.74895514456593,-6.6829990613032075,-12.489915290331519
2406,-5.25328139201666,-10.641131303420536,-5.285196037312377,-10.90158193294563,-5.557526522461057,-10.959809822545633
2407,-7.343383895948165,-11.95150308591829,-6.827794176552558,-11.942347251310974,-6.54988021401889,-12.307185630819488
2408,-9.455163081066914,-9.351682766452825,-7.377011858521248,-9.88150412521033,-6.426139868077164,-9.954141072852918
2409,-6.219242532233878,-8.898127789042533,-6.204293889470061,-10.060349658008592,-6.346812994154731,-10.308502748439391
2410,-6.494074711380804,-10.784668104534575,-6.416440054282179,-10.541394977210416,-6.5386284805895745,-10.770245678638137
2411,-7.357717050418572,-12.89428651711735,-7.582037839264495,-12.859006776230293,-7.632487375339477,-12.820780853056993
2412,-7.18866749707847,-15.11096638347567,-7.5595159799748215,-14.420650317546619,-7.615106499403802,-13.893070041572535
2413,-7.923744328705965,-12.088909855318704,-7.422417418186089,-11.107263506204754,-7.3681585257745565,-10.75995571715878
2414,-6.688445033514654,-15.19189687039838,-6.725774535796038,-13.846825338805013,-6.904229735579727,-12.907943585311337
2415,-7.0921333013742185,-13.22334731235199,-7.806815592761919,-13.47602999184159,-7.9295555491150544,-13.482328778448007
2416,-5.251029995000934,-11.854669422601916,-5.71652641651006,-11.724577196076511,-6.590928415620353,-11.566757878977649
2417,-6.080684769090325,-9.85505740232567,-5.8695923899690206,-11.23071240700475,-5.96851249944196,-11.888783470722489
2418,-4.68672792988454,-10.358956665883795,-5.437932452074358,-11.103021191527908,-5.36958125613709,-11.721659306134883
2419,-8.716759078022932,-13.348244609464643,-8.345222718485475,-13.93905280455092,-8.275973190800258,-13.999124528499992
2420,-4.739626325040803,-10.902524588947287,-6.241232122540212,-10.523146758021367,-6.990106731037253,-10.380821617811678
2421,-6.2029003079623095,-12.421665994446911,-6.528246694838687,-11.76920740595277,-6.765508590067412,-11.30199377948127
2422,-5.944302626389046,-11.647711145383113,-5.367660246258814,-11.834531720717322,-5.320957782253273,-12.12398202221026
2423,-6.0473131136349,-11.701946549415908,-6.098706981342311,-11.73232955023835,-6.303498964347787,-12.197181685311271
2424,-7.187260761365934,-11.370109154182018,-6.958137023356595,-11.000849072692414,-6.620485962740245,-11.066591431380436
2425,-9.622967038349628,-16.30690466233517,-9.106934641582567,-16.414098272853856,-8.739711505080011,-15.59042426967201
2426,-6.3549325960598395,-11.929621197020609,-6.425755389375889,-11.034181350046378,-6.301103312670701,-11.011990729016727
2427,-11.859485552272332,-17.132748905771095,-10.626629368169942,-16.59970704265343,-10.360776263844476,-15.393718001660195
2428,-9.150111849938313,-12.488738834598664,-8.524986364564326,-11.924404559809386,-8.240594195509363,-11.544421430030772
2429,-3.1330392015347996,-10.458830719980213,-6.190959570330096,-11.371952918822906,-7.089207967457312,-11.532741440403644
2430,-6.6619232124867835,-15.735283910326118,-8.159543220222158,-15.779477706752951,-8.73445620621393,-15.795426852709612
2431,-8.486666793716438,-14.347026799737861,-7.546692335751363,-14.175672919050845,-6.716040756648502,-13.728983458010719
2432,-7.9298708601806,-10.52054975966007,-8.178225394661082,-12.83521819143799,-7.8901378449822674,-13.227775893833872
2433,-6.127870561509781,-11.40204260793793,-6.08154480492761,-11.481865515991775,-6.400182869850026,-11.529687688041081
2434,-6.3549325960598395,-12.133541987061761,-6.805667819230134,-12.012724082907686,-6.8848684601995105,-12.181839859135309
2435,-4.4855094612787525,-12.587709562435279,-5.452242489705679,-12.62609270901939,-5.924879068119726,-12.089428692244207
2436,-6.72971456916234,-12.556333647626275,-6.124256126495704,-11.65423096078709,-5.657576780646307,-10.922706343316802
2437,-7.5653114922646125,-13.153174934900505,-7.2370243845099695,-13.027278503120417,-6.873266941924675,-12.322965047523446
2438,-9.286956317689516,-11.886022105621976,-7.6290217435538725,-11.297369105936731,-6.861290498079899,-11.228782667360639
2439,-3.970335384954126,-11.607840649063519,-4.6772664442337115,-11.369142198134085,-5.102973498631422,-11.492929440561023
2440,-8.025388878030114,-11.404328067663798,-8.382036982368673,-12.515659890845654,-8.288845182524383,-12.742062621562939
2441,-5.617713460412489,-13.506934932758739,-6.272360746053886,-12.17938510603687,-6.4697958979012,-11.647739975376423
2442,-7.058806106000588,-12.00032777680623,-6.825128063596795,-11.333459395100776,-6.875731011481873,-11.352884325330441
2443,-4.012199867101742,-12.746312075656732,-4.53101084303359,-11.637769855387056,-5.270066066603692,-10.953798491848003
2444,-4.927349678315252,-9.491766125702739,-5.714614778160295,-10.836368483343074,-5.692366039758184,-11.539236748600072
2445,-6.488881354192856,-11.902951312558912,-6.91109775414043,-12.37438830364523,-7.445374218719326,-12.616081570043082
2446,-8.29441103879087,-16.992438702585957,-7.550469086180964,-14.788179182743102,-7.531054508174961,-13.792094994612784
2447,-7.547699003016575,-11.694853131595735,-7.1460084578836875,-12.264343888866138,-7.1100747637258745,-12.467857797660109
2448,-7.86727783508303,-13.158767909748022,-7.549677219073187,-12.738937558156062,-7.580977261049752,-12.849825728879775
2449,-6.456493034026153,-14.50236726737866,-6.21976913297655,-12.642342932066663,-5.886963586595263,-11.495141512113454
2450,-6.374125112459808,-10.601445794170644,-7.867180976491229,-11.781423563637187,-8.076530155852401,-12.11395437677798
2451,-7.239462318083923,-11.331489991869859,-6.554438919084687,-11.214108419698821,-6.121723399995644,-11.31852282599601
2452,-8.470346064303413,-12.136028287247072,-7.854631590448972,-11.577878319250315,-7.2965080088356284,-11.057152305416432
2453,-7.180230498223679,-11.56349501918342,-6.044647079695638,-11.290279798814275,-5.724825333269782,-11.23839235414099
2454,-10.417926996457268,-14.937589576483646,-9.477936007421928,-14.312910556432469,-8.398546835529519,-13.59292570489602
2455,-4.766196824922773,-11.187621035868446,-4.9751775785381565,-11.589713658717127,-5.613982732373909,-12.38843638881983
2456,-9.96281461506102,-12.916021629211102,-8.553872339827572,-12.800364399072148,-8.26010420593067,-12.852946748761735
2457,-5.725217853095657,-10.76341041003252,-7.011514276615761,-11.510489238658364,-7.382178669280457,-11.914929783997492
2458,-4.558991956656527,-11.392906777868177,-4.850691732522425,-10.922713160991384,-5.19900970381366,-10.686195489290311
2459,-9.524841269008462,-12.693122138232383,-7.977239992544064,-12.187054165837278,-7.380088996087042,-12.184971238324717
2460,-6.457786250679774,-11.823429503659767,-6.449133760888765,-12.250621822372555,-6.443629940235301,-12.370051446465759
2461,-4.011223979269914,-11.105521071805072,-5.38560900694482,-11.330935113675377,-5.905081514745856,-11.277800512615276
2462,-8.389199270457624,-13.209267410358095,-7.248234334038646,-12.321593001559574,-6.5827087685914805,-11.715823001197803
2463,-7.373510886660242,-12.714359042792438,-7.733280461673827,-12.68823339115856,-8.056842008767788,-12.716842692127429
2464,-6.648692608804382,-12.248654856946501,-6.206623140913268,-13.161081122191398,-6.885444833543881,-13.96855235846105
2465,-9.310274156225319,-14.554770983727948,-7.5989839904204395,-13.09110842732343,-6.625588548457849,-12.546512175095023
2466,-6.7805720035558465,-12.123603897146836,-6.968663432172575,-12.646162214367816,-7.2780122902487605,-12.766438852808282
2467,-5.332450205033211,-11.180935296240278,-5.9293484559234395,-12.00946707383967,-6.245009825818844,-12.273396097171949
2468,-9.169529556636903,-11.685404243377462,-7.738246900480312,-12.594808563555342,-6.938009085499235,-12.718398611221106
2469,-4.188674270198192,-11.87394998465426,-4.952165087733418,-12.148890480003493,-5.771018226081702,-12.002368265824757
2470,-5.661263645367214,-11.66653724787767,-5.919530965735965,-11.600927785950391,-6.4284506817636045,-11.726188586887174
2471,-7.323357132311173,-10.81665251395961,-6.432029647844208,-11.479204318252858,-6.274767934088553,-11.73664872060912
2472,-7.8051326480455,-8.44917485942888,-6.937373557642929,-10.0750848885631,-6.7375370108089,-10.760920482614523
2473,-6.142824751094125,-9.464299391615896,-6.324953285812921,-10.050917498253922,-6.29326330546738,-10.277305422260348
2474,-4.988288267000769,-9.647205878871773,-5.575050029259758,-10.3452293347969,-5.886817066146438,-10.395220280881002
2475,-6.2798508174893755,-10.186396934446691,-6.605818502620433,-11.35127076492442,-6.534622593159608,-11.696562529574742
2476,-10.678896100468279,-12.193410504182523,-8.998275927610974,-12.704162373720992,-8.372674010090915,-12.739118134426686
2477,-3.5587216798395502,-10.872372697787895,-5.806047671231008,-11.284079998747602,-6.886980661228028,-11.365251645377409
2478,-8.221219375930403,-15.316517223859321,-6.413622641871572,-13.783191948813085,-6.275131649188676,-13.223976451734455
2479,-6.550100294424979,-8.62830559945128,-6.30114394172434,-9.95373119714418,-6.249031687874292,-10.486879905437181
2480,-7.1971126991419965,-11.654766152922505,-7.007466621386465,-11.34071064966996,-7.219184001292338,-11.162845869547555
2481,-6.764479567941919,-13.072478919751987,-7.539418623603558,-13.746227251429042,-8.030866296617967,-13.785456622778295
2482,-3.6396857201271615,-13.116908119631148,-4.500463363369897,-11.724296292417641,-4.751940542122468,-11.013832918879228
2483,-8.120402695163136,-11.591476432820542,-7.663766715284444,-11.956217195286367,-7.283898686205112,-12.182626173969002
2484,-9.515641088465998,-12.891573448334384,-8.914141900791178,-12.855404194501276,-8.47006883224068,-12.986309780078889
2485,-4.303973165069266,-9.353487626643854,-4.653934928268276,-9.68484573403114,-5.067018501839517,-9.647214726378134
2486,-5.654186602902314,-13.512760479347378,-5.887826854023598,-12.600701637103242,-5.748721724213118,-11.833189926333928
2487,-7.952883916929977,-16.049496800026205,-6.760117051990912,-13.44760876907479,-6.706469122716309,-12.764547839565441
2488,-8.447548440617254,-15.14957820136135,-7.563557614948418,-14.294482611387433,-7.6245405765465435,-13.806455537822135
2489,-6.080684769090325,-16.485582839611766,-7.667529530226588,-14.7325247064219,-8.096006076134767,-13.243122177032886
2490,-8.875889162360593,-11.370109154182018,-8.376393129026592,-12.238445641604825,-7.8512384586470025,-12.171679417293648
2491,-9.088615459276284,-10.982719273803212,-6.96730877370809,-11.444876295198263,-6.236259383419609,-11.817802113020873
2492,-7.894702171755071,-12.730320865914862,-7.212088312744522,-11.576554808913706,-6.643954540397043,-11.479786996572452
2493,-7.395094322692955,-14.369508316250986,-7.719973086462768,-13.90781908718275,-8.383103157337022,-13.961476855023882
2494,-5.556874545034148,-12.226012409151863,-6.008329608363794,-11.281972320067243,-5.757745244955562,-11.100429505150734
2495,-6.339609058469378,-13.150379797422474,-6.232654164397127,-12.316119712153762,-6.394434944166409,-12.0026785696788
2496,-7.020085311122372,-12.648165385761843,-6.87127178831568,-12.070732749327934,-7.1257557369675615,-11.832054198011882
2497,-4.782178227109441,-8.765542163455308,-5.837413009196738,-10.149749398138106,-6.323513863077039,-11.167257918636958
2498,-7.473241807596494,-12.55372409686666,-6.99687299248346,-12.331800525372476,-7.0286254725257145,-12.258133781192091
2499,-9.69401001000206,-14.232317859305724,-9.082988388808737,-14.413817081573844,-8.655484969375806,-14.577775453155002
2500,-8.663245534009505,-12.233553335371198,-7.907609088501554,-11.728238646296385,-7.6927822908188075,-11.786508848481708
2501,-7.575601961009326,-12.50948126747248,-8.013582253724996,-13.09560780779936,-7.816435017578634,-13.189236278661044
2502,-5.048557723485388,-11.551862648838892,-4.8164014525836905,-11.110994793184025,-4.99482607119478,-10.697939766028403
2503,-11.324692634300007,-11.823429503659767,-10.466302851877542,-13.090507260473103,-10.132032657276284,-13.790542579395252
2504,-3.510687285255159,-9.671512549624808,-5.298736419215853,-9.472965302444623,-6.316065329556287,-9.764318093973063
2505,-8.03313791024901,-12.357657675023916,-8.050509790512127,-13.475921564716012,-8.058107360171812,-13.622411015136434
2506,-8.838383790635376,-11.76366671362085,-7.678966277755264,-11.853858072679094,-7.603502295212958,-11.937601335945091
2507,-4.63834430715626,-11.205474874915254,-5.94192874748547,-11.424854128837596,-6.4912001870346385,-11.822270063111642
2508,-8.762169002388418,-15.589738208028152,-8.109395435868244,-13.743500382788707,-7.953768034593628,-12.836146801651708
2509,-10.322554746833347,-16.82017941999672,-9.722382351900483,-15.278544778574746,-9.12150199036997,-14.247514144285436
2510,-8.770604362513453,-12.48097317503975,-7.472713807063921,-11.747597541505135,-6.826068711169528,-11.669926620240242
2511,-4.572514091630509,-13.228985669991118,-4.787647488767422,-11.946500706465677,-4.893512266676053,-11.261872148029399
2512,-8.795959706892305,-12.012576953336463,-8.33883258497426,-12.98791861192209,-8.204698671067506,-13.241673699217865
2513,-6.759122041395472,-11.910216799923617,-6.88292388035091,-11.071857278767432,-6.773708950858299,-10.799696968753306
2514,-5.238657731851262,-13.794073464850499,-6.144834463100951,-12.09209116632651,-6.516072669260194,-11.55033061019833
2515,-6.034985706459153,-11.118781974591641,-5.874770175217641,-11.780028248075066,-6.187098573841433,-12.280978215470888
2516,-5.5615393623525335,-11.026378021856729,-5.67424746894612,-11.332039922314594,-6.203697716323622,-11.20873741267938
2517,-6.270985725596901,-10.130946470276257,-6.9091532251362064,-10.52479568940562,-6.8937564485013025,-10.725974714644098
2518,-8.40698663328159,-13.02276622014233,-7.523209191152299,-13.082531367702419,-7.18079504061962,-12.834945743728925
2519,-5.926035764476509,-11.66653724787767,-5.929052888769899,-12.529493131446458,-5.890024356090501,-12.208545111527997
2520,-8.996313407556045,-13.16716413044827,-7.933160909734081,-12.976534856771508,-7.656002701882142,-12.937281993896937
2521,-6.8601297263578545,-12.738312790697123,-6.664035352421464,-11.947800874681766,-6.835626733442669,-11.804718142449767
2522,-7.177419985454279,-13.38549242023025,-7.497402847455891,-12.392620736932836,-7.45819824822028,-11.90858753521355
2523,-7.255042393360924,-11.205474874915254,-7.179122143345619,-11.098314484598838,-7.048029619769839,-11.081215204842321
2524,-5.764534065626137,-10.769782257466872,-5.934795690786692,-11.662361592840307,-6.353101497850033,-12.028762269614294
2525,-10.497868491930646,-13.336815805660407,-8.696311344275957,-13.809688530435032,-8.123517229192737,-13.687522282180653
2526,-6.784599775312728,-12.730320865914862,-6.1970398551953485,-11.640818278185268,-5.739797639446991,-11.157884971395164
2527,-6.876400520322264,-11.085667601131505,-6.477061133051503,-11.473244090002074,-6.440775200869585,-12.03539317544426
2528,-7.212616928170377,-9.656546550422632,-7.473856312022811,-10.482996075296635,-7.227092593967013,-10.71957937468491
2529,-8.891279068294992,-12.118639112994487,-6.748620986181006,-11.262474564539557,-6.342305526241835,-10.809863806660594
2530,-4.145952622226645,-9.839772066857748,-5.673799370666322,-11.218378496650729,-6.397953471361154,-11.9230402467767
2531,-5.579054773890007,-12.926909615140815,-7.527797086641768,-13.904061736614471,-7.772527594766691,-13.55939335538104
2532,-7.710499451311819,-10.76128749919755,-7.413280936864307,-11.423890507563016,-7.224843969925319,-11.714129088842043
2533,-10.44449249541394,-15.71648734458762,-9.111915298221966,-14.119724851590313,-8.804504142383239,-13.545474611607997
2534,-5.405470067208455,-11.617205490550816,-6.8031620382106235,-10.991345558985016,-7.276619169441039,-11.027015541404763
2535,-7.756936153928109,-16.910189444530246,-7.993989919538155,-15.902970861972156,-8.045019913438423,-15.19906898029731
2536,-5.982176317281514,-10.308439542922244,-6.164056222962619,-11.791254681073527,-6.30713568299024,-11.709620443650484
2537,-7.790042495469464,-11.869125830329708,-7.548014053250314,-11.715234404248761,-7.4934939940206995,-11.831409202388457
2538,-6.573660588178058,-15.24864441165623,-7.758247342963089,-13.139689165674906,-8.216875263543816,-12.576255862369297
2539,-5.094864937102102,-10.244203412755411,-6.128989085559858,-10.911786406628371,-6.5460351362809694,-11.300465833541514
